NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;FPOE   ;BZOE   ;GRUE   ;FRANK  ;NEOS   ;SLP    ;PIRAT  ;WANDL  ;KPOE   ;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;140;490;295;8;121;20;104;3;12;15;7;0;1;1;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;141;383;242;6;78;35;54;7;28;8;18;0;1;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;142;754;529;6;173;60;125;19;75;30;30;0;7;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;143;747;498;7;139;97;98;12;67;30;39;0;2;0;7;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;144;773;546;7;185;68;139;15;49;38;30;1;6;2;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;145;536;373;5;146;42;90;14;21;24;27;1;2;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;146;335;199;4;102;8;59;2;4;8;10;0;0;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;147;318;188;4;108;18;29;4;14;7;1;1;2;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;148;432;332;3;120;40;119;9;14;7;15;0;4;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;149;593;338;6;106;55;102;5;30;10;13;0;7;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;150;721;475;9;143;70;115;22;64;16;34;0;1;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;151;486;271;4;104;20;96;2;11;20;8;1;1;0;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;152;505;280;4;111;14;111;6;9;11;11;0;0;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;153;538;314;7;124;16;125;6;11;12;7;0;3;1;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;154;550;324;10;114;42;88;8;25;20;7;1;4;1;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;155;581;420;9;87;89;71;23;66;20;44;0;4;1;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;156;769;575;6;135;142;106;27;75;28;47;0;4;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;157;592;433;12;113;52;115;13;57;20;40;0;4;3;4;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;158;852;607;4;189;116;128;11;81;18;45;0;6;0;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;159;1208;779;20;239;80;197;26;105;38;52;1;11;0;10;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;160;830;511;7;179;33;161;13;50;23;30;1;4;1;9;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;161;598;350;8;98;48;88;6;55;12;25;0;4;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;162;914;643;13;178;61;128;17;128;24;85;0;4;0;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;163;718;517;11;141;115;116;15;61;19;31;0;2;0;6;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;164;721;508;9;127;95;88;28;84;17;42;0;12;1;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;165;562;362;8;114;28;104;9;50;15;26;1;4;0;3;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;166;544;401;3;126;41;102;17;63;18;23;1;1;1;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;167;678;415;10;153;28;124;14;30;22;26;2;0;1;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;168;859;550;11;150;44;183;24;86;14;29;0;3;1;5;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;169;510;322;6;121;20;105;7;21;13;24;0;3;0;2;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;170;571;367;3;108;30;141;12;25;20;22;1;2;2;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;171;335;208;7;76;18;66;4;17;11;6;0;2;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;172;668;412;11;144;45;149;10;27;14;10;0;1;0;1;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;173;0;31;7;17;3;2;0;0;1;1;0;0;0;0;                                                                                         
AT1;AT13;AT130;92101;4;9;7;21;174;0;8414;103;3292;1207;1589;184;1067;358;394;6;81;14;119;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;1;856;541;7;196;74;67;12;97;28;45;0;2;0;13;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;2;886;471;4;153;41;58;8;114;15;51;1;8;2;16;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;3;930;471;0;160;57;57;7;111;24;45;0;5;2;3;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;4;420;253;4;58;49;62;12;30;10;23;0;1;1;3;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;5;654;369;6;176;23;113;9;17;14;4;0;2;1;4;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;6;642;404;7;120;36;62;12;96;17;45;0;2;1;6;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;7;847;434;9;179;20;146;7;33;14;15;0;1;2;8;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;8;763;447;6;170;36;135;3;46;24;17;0;4;1;5;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;9;838;490;5;170;54;123;17;58;19;35;0;4;0;5;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;10;835;500;8;148;76;114;10;77;17;36;1;4;1;8;                                                                                         
AT1;AT13;AT130;92201;4;9;7;22;11;750;474;12;200;38;124;16;22;32;22;1;3;1;3;                                                                                         
